wf_name,size_x,relation,ratio_old,ratio_new
eager_8000.dot,8000,dyn_vs_base,4383.734997698213,3.7616007499484843
chipseq_30000.dot,30000,dyn_vs_base,1649.8923942611661,3.633272888128225
methylseq_25000.dot,25000,dyn_vs_base,117.31053161991626,1.4251618205028451
eager_30000.dot,30000,dyn_vs_base,4241.168002428951,3.9006549684101453
methylseq_8000.dot,8000,dyn_vs_base,155.30311735321123,2.5257595545822684
atacseq_10000.dot,10000,dyn_vs_base,5449.256604960923,10.141197222218985
eager_20000.dot,20000,dyn_vs_base,1967.838694114379,3.4096717851250293
eager_200.dot,200,dyn_vs_base,0.7526441490443668,0.4337396567773374
eager_20000.dot,20000,dyn_vs_base,2126.4606505755555,3.7720245441141484
chipseq,100,dyn_vs_base,0.9644562112726932,0.953244121937962
eager_15000.dot,15000,dyn_vs_base,6296.60299880358,4.273967441334973
methylseq_10000.dot,10000,dyn_vs_base,169.20537162672662,2.39040911461745
methylseq_1000.dot,1000,dyn_vs_base,509.48231638256163,2.0493088690774024
methylseq_8000.dot,8000,dyn_vs_base,462.68457798354376,2.1962546436323485
methylseq_25000.dot,25000,dyn_vs_base,218.84136506600422,2.3843001040971887
atacseq_1000.dot,1000,dyn_vs_base,8395.30078289713,7.723439186058531
atacseq_4000.dot,4000,dyn_vs_base,12701.936409532043,14.38052306722113
chipseq_10000.dot,10000,dyn_vs_base,9565.273077839358,16.955293335670518
eager_1000.dot,1000,dyn_vs_base,3736.9676721505975,2.0461974832751983
methylseq_20000.dot,20000,dyn_vs_base,113.15806924585789,2.0852297310544587
eager_8000.dot,8000,dyn_vs_base,2178.031937193998,2.7644126360528976
methylseq_2000.dot,2000,dyn_vs_base,108.4779329233158,2.0355514453699386
methylseq_4000.dot,4000,dyn_vs_base,142.93238775757555,2.7523126667677658
chipseq_8000.dot,8000,dyn_vs_base,10076.011400893076,19.307421478803782
methylseq_20000.dot,20000,dyn_vs_base,657.0361155747639,2.6807630028579372
eager_4000.dot,4000,dyn_vs_base,3272.825161334638,3.019697507514448
methylseq_20000.dot,20000,dyn_vs_base,262.4920181911716,2.2771958469993065
eager_2000.dot,2000,dyn_vs_base,2903.298864949446,2.3857393181871833
atacseq_20000.dot,20000,dyn_vs_base,4179.600751343362,8.970856283634554
methylseq_4000.dot,4000,dyn_vs_base,370.92795934785346,1.9455290142659971
atacseq_15000.dot,15000,dyn_vs_base,11648.313454641198,16.704328173979096
atacseq_8000.dot,8000,dyn_vs_base,14793.727531280736,17.955601506470675
chipseq_200.dot,200,dyn_vs_base,326.39978612224394,0.9890301504152659
eager_200.dot,200,dyn_vs_base,0.6626173499855468,0.43275966012942735
chipseq_25000.dot,25000,dyn_vs_base,12048.70544230947,14.615644141176764
atacseq_4000.dot,4000,dyn_vs_base,13716.132945067111,17.669674984824514
chipseq_10000.dot,10000,dyn_vs_base,1180.6976080767151,2.677066840499502
chipseq_4000.dot,4000,dyn_vs_base,9261.45709260629,15.49662042759557
atacseq_10000.dot,10000,dyn_vs_base,12695.234236686809,16.405036511324752
chipseq_25000.dot,25000,dyn_vs_base,12818.503596228064,13.243749739196153
methylseq_25000.dot,25000,dyn_vs_base,97.57617167361371,2.2619034021302418
eager_30000.dot,30000,dyn_vs_base,3003.275696709346,3.67077934223936
eager_2000.dot,2000,dyn_vs_base,5727.950472985575,3.401778188223995
chipseq_30000.dot,30000,dyn_vs_base,10787.722535667093,11.968135927337558
methylseq_4000.dot,4000,dyn_vs_base,208.2791273607848,2.0640637368431123
chipseq_4000.dot,4000,dyn_vs_base,9071.036108707745,18.288689185029398
eager_200.dot,200,dyn_vs_base,1.2863910039709514,0.5564385022268894
methylseq_15000.dot,15000,dyn_vs_base,398.84837873206084,2.185170966521846
chipseq_20000.dot,20000,dyn_vs_base,1092.1506278100735,3.485086615213673
methylseq_2000.dot,2000,dyn_vs_base,133.48963811418812,1.8709455235636636
methylseq_1000.dot,1000,dyn_vs_base,75.56656986733569,1.689164400296924
eager_25000.dot,25000,dyn_vs_base,2999.359229463555,3.5737569416582793
chipseq_8000.dot,8000,dyn_vs_base,7817.243869705913,16.33571891528974
atacseq_2000.dot,2000,dyn_vs_base,11576.148797962771,12.338209444319272
atacseq_8000.dot,8000,dyn_vs_base,5194.722514746103,9.989250508265528
methylseq_10000.dot,10000,dyn_vs_base,588.294389870493,2.137666341818556
chipseq_2000.dot,2000,dyn_vs_base,12020.744173685214,16.891807905435215
methylseq_25000.dot,25000,dyn_vs_base,560.7207695830955,2.199845712128606
chipseq_30000.dot,30000,dyn_vs_base,12541.411533119928,13.913608628251055
methylseq_1000.dot,1000,dyn_vs_base,166.8961649650344,1.4795001822576592
methylseq_10000.dot,10000,dyn_vs_base,106.97094797488577,2.037478318895356
eager_200.dot,200,dyn_vs_base,0.6765937537748785,0.4122372684307333
chipseq_10000.dot,10000,dyn_vs_base,10142.302162033293,16.305183362848215
atacseq_30000.dot,30000,stat_vs_base,5159.513264340239,5.202210061782386
chipseq_15000.dot,15000,stat_vs_base,1592.4104104949065,1.180069300860482
methylseq_15000.dot,15000,stat_vs_base,120.4532352114391,0.657512285557876
eager_1000.dot,1000,stat_vs_base,2079.4742066069853,2.352241404425014
eager_20000.dot,20000,stat_vs_base,9258.240122278985,4.450394671293056
eager_25000.dot,25000,stat_vs_base,2649.6935874469727,2.137814141882532
methylseq_1000.dot,1000,stat_vs_base,61.70296729549977,0.24409359566436908
chipseq_200.dot,200,stat_vs_base,11822.491706313707,9.312028488150261
atacseq_30000.dot,30000,stat_vs_base,5996.372845927967,7.493332784620048
chipseq_4000.dot,4000,stat_vs_base,1046.312099570865,1.2363519302721395
atacseq_2000.dot,2000,stat_vs_base,5437.975070666309,9.243268267785883
atacseq_1000.dot,1000,stat_vs_base,5048.7840191442865,8.056386725765678
methylseq_30000.dot,30000,stat_vs_base,103.42031094599622,0.2692070439554788
methylseq_8000.dot,8000,stat_vs_base,74.06097227779762,0.2683529958177096
methylseq_20000.dot,20000,stat_vs_base,270.1012141610827,0.5992567879222875
atacseq_8000.dot,8000,stat_vs_base,11097.101800613935,17.824836001749656
methylseq_8000.dot,8000,stat_vs_base,167.4346818343822,0.5173284472556287
atacseq_10000.dot,10000,stat_vs_base,3571.354181664078,6.6104344459321585
atacseq_20000.dot,20000,stat_vs_base,5722.192064314792,8.378646920463805
atacseq_30000.dot,30000,stat_vs_base,13834.547593723893,17.796540792690397
eager_2000.dot,2000,stat_vs_base,1343.1419118969084,1.5285640188324736
eager_1000.dot,1000,stat_vs_base,4017.3370598946512,4.837471319128207
atacseq_30000.dot,30000,stat_vs_base,5842.3256792368375,7.616460043003217
methylseq_10000.dot,10000,stat_vs_base,253.91484739825896,0.6590829395920114
atacseq_4000.dot,4000,stat_vs_base,6398.898646708913,10.174322822832956
atacseq_1000.dot,1000,stat_vs_base,5488.64013214441,5.496122911107596
methylseq_4000.dot,4000,stat_vs_base,469.7000197071148,1.5282716031250834
chipseq_1000.dot,1000,stat_vs_base,13478.384774100756,16.72319933857866
atacseq_200.dot,200,stat_vs_base,184.22132720907285,1.0
eager_8000.dot,8000,stat_vs_base,3408.20521640472,3.8027011630407035
methylseq_10000.dot,10000,stat_vs_base,82.72047615657632,0.2809084041724158
methylseq_2000.dot,2000,stat_vs_base,463.8549579974634,0.5577449775837414
chipseq_200.dot,200,stat_vs_base,101.37602546971458,0.8998646469553013
chipseq_2000.dot,2000,stat_vs_base,14649.286906022124,18.619924990554228
methylseq_30000.dot,30000,stat_vs_base,216.03571674604538,0.5589348395489342
eager_20000.dot,20000,stat_vs_base,3852.0818890906075,2.693931321860977
atacseq_8000.dot,8000,stat_vs_base,5812.309206002807,10.24869168012636
eager_30000.dot,30000,stat_vs_base,3637.3645467684814,2.2203593899077076
chipseq_200.dot,200,stat_vs_base,9165.253598663185,10.259098326173854
chipseq_200.dot,200,stat_vs_base,11880.786007698498,10.051255061347083
eager_8000.dot,8000,stat_vs_base,2900.379740458586,3.567008559221142
atacseq_10000.dot,10000,stat_vs_base,5081.8175461456085,9.800842380481887
chipseq_20000.dot,20000,stat_vs_base,14169.985433602864,14.477501187954633
chipseq_10000.dot,10000,stat_vs_base,9539.808344476576,16.387547651049225
atacseq_4000.dot,4000,stat_vs_base,6616.579498642639,10.639438319893756
chipseq_4000.dot,4000,stat_vs_base,1021.9104539320999,1.6712083745211022
eager_4000.dot,4000,stat_vs_base,4790.490599039084,3.4851654152672946
methylseq_4000.dot,4000,stat_vs_base,81.10858229967876,0.49441890142786354
chipseq_1000.dot,1000,stat_vs_base,745.3261672080853,1.5153923409725
eager_1000.dot,1000,stat_vs_base,2923.45940514762,3.1085103667390364
eager_25000.dot,25000,stat_vs_base,1631.1816258070337,1.5261737426579671
chipseq_25000.dot,25000,stat_vs_base,955.5191439435586,1.1663923116346715
methylseq_15000.dot,15000,stat_vs_base,247.43637069388194,0.5130062490722517
atacseq_30000.dot,30000,stat_vs_base,16059.300393588257,22.269811129103818
methylseq_1000.dot,1000,stat_vs_base,193.28895360920336,1.3618209285235892
atacseq_2000.dot,2000,stat_vs_base,17051.362598660933,20.988522857598213
chipseq_25000.dot,25000,stat_vs_base,7964.328845815995,12.481906844138827
methylseq_15000.dot,15000,stat_vs_base,94.29451299759104,0.26178456601864375
methylseq_15000.dot,15000,stat_vs_base,144.7896127759495,0.462735062207196
chipseq_2000.dot,2000,stat_vs_base,784.6258465234932,1.598501586918583
eager_2000.dot,2000,stat_vs_base,2769.9150976573505,2.6809390733100504
atacseq_20000.dot,20000,stat_vs_base,4062.797409185812,5.41061990297554
atacseq_20000.dot,20000,stat_vs_base,14923.621792798787,20.638355084004342
chipseq_2000.dot,2000,stat_vs_base,15968.081189646895,21.733198934905584
methylseq_20000.dot,20000,stat_vs_base,163.2040323664879,0.5305986248373724
atacseq_25000.dot,25000,stat_vs_base,3350.9597632473615,5.4207317589133694
atacseq_4000.dot,4000,stat_vs_base,4561.548065118671,7.606268075610618
eager_200.dot,200,stat_vs_base,1.1307105287231494,1.0
atacseq_15000.dot,15000,stat_vs_base,3810.227849417184,5.757135548016777
methylseq_200.dot,200,stat_vs_base,56.11265254284425,0.24533734060713042
atacseq_15000.dot,15000,stat_vs_base,7000.078533837858,8.843485027893465
methylseq_4000.dot,4000,stat_vs_base,267.51056819782565,0.8033053307044378
methylseq_20000.dot,20000,stat_vs_base,113.31612066757654,0.26990574424569563
chipseq_2000.dot,2000,stat_vs_base,679.4762590612333,1.250478558469469
chipseq_15000.dot,15000,stat_vs_base,1267.1342307628997,1.8133676763883237
chipseq_8000.dot,8000,stat_vs_base,8918.515131257422,15.966309480015198
methylseq_8000.dot,8000,stat_vs_base,220.15351681215242,0.6379717701463875
chipseq_8000.dot,8000,stat_vs_base,990.2011816309629,1.1920561222109156
methylseq_8000.dot,8000,stat_vs_base,601.1163873708598,0.834697693239254
eager_15000.dot,15000,stat_vs_base,7802.482962199312,3.034997397739999
chipseq_30000.dot,30000,stat_vs_base,8433.559282641725,12.990832084490533
methylseq_30000.dot,30000,stat_vs_base,134.8587409159832,0.6136790409054885
chipseq_1000.dot,1000,stat_vs_base,648.0741152484417,1.5951199984288633
methylseq_10000.dot,10000,stat_vs_base,237.07162453461055,0.69526767628443
methylseq_25000.dot,25000,stat_vs_base,118.0448973640956,0.6205467747344254
chipseq_10000.dot,10000,stat_vs_base,8671.400254500826,15.530475129717567
chipseq_20000.dot,20000,stat_vs_base,1091.9027979097282,1.163579728558464
chipseq_20000.dot,20000,stat_vs_base,12239.007231427171,13.4896409899411
chipseq_8000.dot,8000,stat_vs_base,1416.7357995610585,1.7457475260876631
atacseq_25000.dot,25000,stat_vs_base,4387.9580614189545,7.819396680522177
chipseq_4000.dot,4000,stat_vs_base,9031.067399689018,16.952012784466273
eager_15000.dot,15000,stat_vs_base,8282.084977458007,2.613693474474072
chipseq_15000.dot,15000,stat_vs_base,9226.072044789393,15.505062153839713
eager_4000.dot,4000,stat_vs_base,2697.7569539388996,2.4730307708862167
eager_8000.dot,8000,stat_vs_base,3458.071142566799,3.4842848895707696
methylseq_4000.dot,4000,stat_vs_base,91.74132844662795,0.2731771945575893
chipseq_25000.dot,25000,stat_vs_base,1303.784070193839,1.8437701084708291
eager_10000.dot,10000,stat_vs_base,3907.7245974658467,3.283263531504443
methylseq_30000.dot,30000,stat_vs_base,135.32733385042144,0.5478713751048004
eager_30000.dot,30000,stat_vs_base,2515.2329258090613,2.3019400687591838
methylseq_25000.dot,25000,stat_vs_base,159.1962669794411,0.5421440169658056
eager_15000.dot,15000,stat_vs_base,4723.126437692998,2.9462199900297596
methylseq_30000.dot,30000,stat_vs_base,418.0908752025512,0.45663779386568804
atacseq_2000.dot,2000,stat_vs_base,7878.703692611309,12.351550390180329
methylseq_10000.dot,10000,stat_vs_base,187.15893478857308,0.5875805170516696
chipseq_25000.dot,25000,stat_vs_base,9028.37627346173,13.292134200686576
methylseq_30000.dot,30000,stat_vs_base,166.208098465813,0.5999869725375055
eager_30000.dot,30000,stat_vs_base,4106.76507484145,4.011447726230272
chipseq_200.dot,200,stat_vs_base,8963.23172513622,10.022958293935528
methylseq_15000.dot,15000,stat_vs_base,463.37034582822565,0.6949304070140847
methylseq_2000.dot,2000,stat_vs_base,302.79174859525756,1.134246057050325
eager_8000.dot,8000,stat_vs_base,4224.246678049883,4.503114420465741
atacseq_200.dot,200,stat_vs_base,320.47875810860427,1.0160830992341643
chipseq_2000.dot,2000,stat_vs_base,15331.552113696502,20.763151664808163
eager_20000.dot,20000,stat_vs_base,3710.1703518300096,2.426979723946933
eager_10000.dot,10000,stat_vs_base,3608.484812313625,3.61023966882295
methylseq_25000.dot,25000,stat_vs_base,414.0901755930491,0.6583168505894742
eager_10000.dot,10000,stat_vs_base,6141.714023202859,4.478188195697943
methylseq_2000.dot,2000,stat_vs_base,164.17945635373832,1.3452677068744607
atacseq_1000.dot,1000,stat_vs_base,7742.462396320408,10.356678291884867
chipseq_10000.dot,10000,stat_vs_base,1842.817760031267,1.7336175014815196
methylseq_2000.dot,2000,stat_vs_base,92.0291154630432,0.2601231519392825
chipseq_8000.dot,8000,stat_vs_base,8847.418770731068,16.229113455904812
eager_25000.dot,25000,stat_vs_base,2561.2818551361297,2.394166299799732
eager_4000.dot,4000,stat_vs_base,3522.1107730996932,3.4056187382627727
chipseq_1000.dot,1000,stat_vs_base,14406.259130326882,18.327809732155263
eager_15000.dot,15000,stat_vs_base,3326.9364855050426,2.744752370068126
eager_1000.dot,1000,stat_vs_base,4376.49063069233,4.013469804950415
chipseq_4000.dot,4000,stat_vs_base,9324.371772578228,17.197932694324336
atacseq_1000.dot,1000,stat_vs_base,14936.267909722224,13.10626642690169
chipseq_1000.dot,1000,stat_vs_base,12775.829564068712,15.642389855308355
atacseq_2000.dot,2000,stat_vs_base,8978.247373689846,14.3269301437853
eager_4000.dot,4000,stat_vs_base,9542.081962802895,7.634471753956593
eager_4000.dot,4000,stat_vs_base,3012.840836557745,3.996662790783719
eager_200.dot,200,stat_vs_base,1.511974189947557,1.0
methylseq_20000.dot,20000,stat_vs_base,296.03522679845315,0.5695439825599495
atacseq_25000.dot,25000,stat_vs_base,15449.8623399149,21.22565693768165
eager_20000.dot,20000,stat_vs_base,1533.63872030419,1.597916111130109
eager_25000.dot,25000,stat_vs_base,2590.2207410915216,2.418239026533482
chipseq_15000.dot,15000,stat_vs_base,8479.95584731541,15.396487721649894
chipseq_1000.dot,1000,stat_vs_base,13781.561913081314,17.9736679709133
atacseq_15000.dot,15000,stat_vs_base,5362.895841597288,8.870138885238243
methylseq_2000.dot,2000,stat_vs_base,305.03021702031714,1.3068008441671466
methylseq_15000.dot,15000,stat_vs_base,214.311912162157,0.594626026665037
methylseq_30000.dot,30000,stat_vs_base,119.35618869303717,0.4610692512156905
eager_2000.dot,2000,stat_vs_base,2865.8449525840883,2.648824513743985
eager_2000.dot,2000,stat_vs_base,2794.5688426105526,2.499669807384865
chipseq_20000.dot,20000,stat_vs_base,8929.911650468288,13.963937273490616
atacseq_200.dot,200,stat_vs_base,149.17477721223466,1.0
chipseq_15000.dot,15000,stat_vs_base,13692.157730353909,16.7674022123215
atacseq_8000.dot,8000,stat_vs_base,3620.079453626639,6.499322886366229
eager_10000.dot,10000,stat_vs_base,5244.602677521897,2.6736422433316633
methylseq_8000.dot,8000,stat_vs_base,198.8113265115625,0.5224920344960123
eager_15000.dot,15000,stat_vs_base,3098.193385486789,1.721874950950214
eager_1000.dot,1000,stat_vs_base,3081.3124932877463,3.27618258952985
eager_30000.dot,30000,stat_vs_base,1493.4327188351233,1.8824150760442273
eager_10000.dot,10000,stat_vs_base,2987.4112680183166,2.463313468884746
chipseq_30000.dot,30000,stat_vs_base,925.6297324259885,1.1519925015166723
eager_8000.dot,8000,stat_vs_base,4592.62242346329,3.2216762156706986
chipseq_30000.dot,30000,stat_vs_base,1318.1355009847996,1.8801002351111527
methylseq_25000.dot,25000,stat_vs_base,85.12173125411141,0.27262633978193646
eager_30000.dot,30000,stat_vs_base,2735.0600406347226,2.092430057321958
methylseq_8000.dot,8000,stat_vs_base,161.65574753269522,0.7616583961350781
atacseq_10000.dot,10000,stat_vs_base,7244.797211671281,10.330162696691458
eager_20000.dot,20000,stat_vs_base,2556.8640237542636,2.765022585181977
eager_200.dot,200,stat_vs_base,1.322802429263798,1.0
eager_20000.dot,20000,stat_vs_base,2593.2519871264485,2.2647360387255313
eager_15000.dot,15000,stat_vs_base,8540.022352791279,4.818954921498379
methylseq_10000.dot,10000,stat_vs_base,219.02758173130397,0.6751056882428967
methylseq_1000.dot,1000,stat_vs_base,472.7090564815643,0.907223196589516
methylseq_8000.dot,8000,stat_vs_base,437.57996673676746,0.4750583045155844
methylseq_25000.dot,25000,stat_vs_base,233.4134594173582,0.5409286565161566
atacseq_1000.dot,1000,stat_vs_base,11586.78657326037,11.171587272487988
atacseq_4000.dot,4000,stat_vs_base,15581.895179295165,18.66615972535106
chipseq_10000.dot,10000,stat_vs_base,11536.421008842368,17.021491930409624
eager_1000.dot,1000,stat_vs_base,3023.033207851994,3.2300337466078552
methylseq_20000.dot,20000,stat_vs_base,144.06576240529415,0.4315681363007268
eager_8000.dot,8000,stat_vs_base,4282.641157660478,2.3284467954863906
methylseq_2000.dot,2000,stat_vs_base,90.37063493383334,0.5851234938433807
methylseq_4000.dot,4000,stat_vs_base,139.66351113784833,1.659050390681865
chipseq_8000.dot,8000,stat_vs_base,10949.992469670255,16.63290766954187
methylseq_20000.dot,20000,stat_vs_base,705.2203053096919,0.6740704118639104
eager_4000.dot,4000,stat_vs_base,2521.0473892409154,3.3518350564549695
methylseq_20000.dot,20000,stat_vs_base,293.54830050651293,0.4646708856101381
eager_2000.dot,2000,stat_vs_base,3159.2096251244466,4.327487527010601
atacseq_20000.dot,20000,stat_vs_base,4370.542487008122,8.359548319577332
methylseq_4000.dot,4000,stat_vs_base,293.3888943850208,0.458958603804901
atacseq_15000.dot,15000,stat_vs_base,14079.897592305313,19.789406405488222
atacseq_8000.dot,8000,stat_vs_base,20425.928353989002,23.820483181535582
chipseq_200.dot,200,stat_vs_base,318.4574105134101,0.9869262307520484
eager_200.dot,200,stat_vs_base,1.1713570507899065,1.0
chipseq_25000.dot,25000,stat_vs_base,12335.443786510608,13.74211469961219
atacseq_4000.dot,4000,stat_vs_base,19994.72069020577,22.362639237749562
chipseq_10000.dot,10000,stat_vs_base,1331.1215597483335,1.1732985445594655
chipseq_4000.dot,4000,stat_vs_base,8706.592246998915,16.932574259982918
atacseq_10000.dot,10000,stat_vs_base,15813.37890669511,20.191658324496366
chipseq_25000.dot,25000,stat_vs_base,14719.01261143653,14.521766200185379
methylseq_25000.dot,25000,stat_vs_base,93.4264368712094,0.4628957543638991
eager_30000.dot,30000,stat_vs_base,3156.942187562456,2.299672799500162
eager_2000.dot,2000,stat_vs_base,4452.0789012281075,4.475132568218318
chipseq_30000.dot,30000,stat_vs_base,14105.015689118873,12.118163764355842
methylseq_4000.dot,4000,stat_vs_base,178.56158889064469,0.580894538510487
chipseq_4000.dot,4000,stat_vs_base,9489.91970301571,17.78572171463246
eager_200.dot,200,stat_vs_base,1.415418839978085,1.0
methylseq_15000.dot,15000,stat_vs_base,514.0559435814002,0.4642725126711062
chipseq_20000.dot,20000,stat_vs_base,1287.0497248533104,1.8247629809438173
methylseq_2000.dot,2000,stat_vs_base,145.26879692617365,1.5387423561219542
methylseq_1000.dot,1000,stat_vs_base,80.68415582631548,1.7547658967453894
eager_25000.dot,25000,stat_vs_base,5447.157895976353,2.3150042584981305
chipseq_8000.dot,8000,stat_vs_base,9475.1207998792,16.033785047703986
atacseq_2000.dot,2000,stat_vs_base,18387.75818746575,17.715615589448046
atacseq_8000.dot,8000,stat_vs_base,5017.515097218128,10.452038048110623
methylseq_10000.dot,10000,stat_vs_base,642.9174038033527,0.45794384864633964
methylseq_1000.dot,1000,stat_vs_base,1.4636755777784358,1.4986401992216265
chipseq_2000.dot,2000,stat_vs_base,13794.866258937449,17.82553759393691
methylseq_25000.dot,25000,stat_vs_base,661.3489391894835,0.4542667447020304
chipseq_30000.dot,30000,stat_vs_base,13071.940891222672,13.821151313510155
methylseq_1000.dot,1000,stat_vs_base,174.68613743133997,1.2034070311906844
methylseq_10000.dot,10000,stat_vs_base,147.33989758301126,0.4420792665146356
chipseq_10000.dot,10000,stat_vs_base,15307.511668103562,15.887668838483728
atacseq_30000.dot,30000,internal,1.0756725331505281,0.926376248090026
chipseq_15000.dot,15000,internal,0.7871340301152346,0.4288930164741076
methylseq_15000.dot,15000,internal,0.8368630441228813,0.2570657819160972
eager_1000.dot,1000,internal,1.4023604085743675,2.1230818736865475
eager_20000.dot,20000,internal,1.3415689758934894,0.9504907030826448
eager_25000.dot,25000,internal,1.4404149054547513,0.5617853200705679
methylseq_1000.dot,1000,internal,0.7962410759791025,0.20856438120853785
chipseq_200.dot,200,internal,1.7544742520297274,1.7520878810564091
atacseq_30000.dot,30000,internal,1.0838701486136502,0.885143943630735
chipseq_4000.dot,4000,internal,1.0202586149174189,0.4916368579113185
atacseq_2000.dot,2000,internal,1.4096746020608755,1.240182401282152
atacseq_1000.dot,1000,internal,1.578178704668057,1.7075463868673513
methylseq_30000.dot,30000,internal,1.0266226416967001,0.19820901185297746
methylseq_8000.dot,8000,internal,0.912961915301368,0.19566338494472374
methylseq_20000.dot,20000,internal,1.0679955590020191,0.24832162080040313
atacseq_8000.dot,8000,internal,1.2257376604039896,1.263423415430984
methylseq_8000.dot,8000,internal,1.0691572212264084,0.21769340003017693
atacseq_10000.dot,10000,internal,1.1680682147854284,0.9877967754264586
atacseq_20000.dot,20000,internal,1.1791488882568197,0.9446849883575396
atacseq_30000.dot,30000,internal,1.4181190929293492,1.1563106990169134
eager_2000.dot,2000,internal,0.9462952878827958,0.7293597567651963
eager_1000.dot,1000,internal,1.3360364864516405,1.7025033924285216
atacseq_30000.dot,30000,internal,1.0109514941835125,0.9189086549441035
methylseq_10000.dot,10000,internal,0.9921417875549923,0.24983589276040086
atacseq_4000.dot,4000,internal,1.115048682257508,1.2482098771907248
atacseq_1000.dot,1000,internal,1.3083853223993471,1.2015541653276227
methylseq_4000.dot,4000,internal,1.011304688450634,0.6671048264344819
chipseq_1000.dot,1000,internal,1.0048088629545506,1.168408092223064
atacseq_200.dot,200,internal,5.547710684154568,3.6040175223574633
eager_8000.dot,8000,internal,1.1622359141654346,1.1142432695232478
methylseq_10000.dot,10000,internal,0.9946825943488735,0.19631040068756156
methylseq_2000.dot,2000,internal,0.924225431599808,0.26215951102832513
chipseq_200.dot,200,internal,1.0998665164626873,1.0429656673927483
chipseq_2000.dot,2000,internal,1.3501776353040633,1.2021052415394093
methylseq_30000.dot,30000,internal,1.0174212178419288,0.22380763497671777
eager_20000.dot,20000,internal,1.4305092481139419,0.764200960091719
atacseq_8000.dot,8000,internal,0.9656982152636618,1.0030274263375778
eager_30000.dot,30000,internal,1.4217074180436395,0.5681105345679075
chipseq_200.dot,200,internal,1.2864873487541448,1.946115776147877
chipseq_200.dot,200,internal,1.9054560049955933,1.425542494302861
eager_8000.dot,8000,internal,1.599904435715778,1.10956777058992
atacseq_10000.dot,10000,internal,0.9763108760830217,0.9122210856142849
chipseq_20000.dot,20000,internal,1.0160555457467215,1.085314154834389
chipseq_10000.dot,10000,internal,1.4921389730448715,1.0166252108168838
atacseq_4000.dot,4000,internal,1.1237983730998982,1.2533930107870055
chipseq_4000.dot,4000,internal,1.0995091939862887,0.5693154970020471
eager_4000.dot,4000,internal,1.2646241532465152,1.1959569233419112
methylseq_4000.dot,4000,internal,1.0949654162789115,0.23980828602554638
chipseq_1000.dot,1000,internal,0.9155553683539094,0.7382961703684927
eager_1000.dot,1000,internal,0.9758080325483037,1.1509620424944487
eager_25000.dot,25000,internal,1.0690822445627717,0.4742666427714679
chipseq_25000.dot,25000,internal,1.0480654727297358,0.4016660475629696
methylseq_15000.dot,15000,internal,1.2092465351822286,0.22956708669198259
atacseq_30000.dot,30000,internal,1.4851666162505008,1.1205201296741756
methylseq_1000.dot,1000,internal,1.0125836023161148,0.8201456102957378
atacseq_2000.dot,2000,internal,1.3246900799559107,1.2919275402227812
chipseq_25000.dot,25000,internal,1.0773960902892097,0.9759435567954338
methylseq_15000.dot,15000,internal,0.9925955262270061,0.19061241021229489
methylseq_15000.dot,15000,internal,1.040759196406629,0.2096004566502255
chipseq_2000.dot,2000,internal,0.9428312605078356,0.6726667207084905
eager_2000.dot,2000,internal,1.1733692438925074,1.0033462436988825
atacseq_20000.dot,20000,internal,1.17663313432519,0.9118507067635693
atacseq_20000.dot,20000,internal,1.1414177880262477,1.1664210078233264
chipseq_2000.dot,2000,internal,1.2837314226230467,1.1417413200447164
methylseq_20000.dot,20000,internal,1.0672345757263806,0.22463395693245336
atacseq_25000.dot,25000,internal,1.0743260073883198,0.9120209262490837
atacseq_4000.dot,4000,internal,1.145527096316967,1.064201164405063
eager_200.dot,200,internal,1.789908819319041,2.4353537762237223
atacseq_15000.dot,15000,internal,1.0404553333224904,0.9135257075902825
methylseq_200.dot,200,internal,1.1642151349843046,0.28502682486347675
atacseq_15000.dot,15000,internal,1.1118558816919946,0.9030071852972097
methylseq_4000.dot,4000,internal,1.0610160657322731,0.3662027310689464
methylseq_20000.dot,20000,internal,1.0299199420295269,0.19673015597114601
chipseq_2000.dot,2000,internal,0.8600776019855382,0.5437039598198392
chipseq_15000.dot,15000,internal,1.0587500711095157,0.5298052454051987
chipseq_8000.dot,8000,internal,1.0183630651643119,0.9536595603668152
methylseq_8000.dot,8000,internal,0.9675412068022492,0.25985295709569595
chipseq_8000.dot,8000,internal,1.1139100701473355,0.45880303969447084
methylseq_8000.dot,8000,internal,1.0914669847240317,0.3195036493647769
eager_15000.dot,15000,internal,1.510808416643937,0.8179742731420476
chipseq_30000.dot,30000,internal,1.1936185012036857,1.1002265994974123
methylseq_30000.dot,30000,internal,1.1911983354093643,0.2415556354614965
chipseq_1000.dot,1000,internal,0.985544226865173,0.8227908651058561
methylseq_10000.dot,10000,internal,0.9869793550771129,0.28714817315986196
methylseq_25000.dot,25000,internal,0.8144374345941605,0.24297844324287618
chipseq_10000.dot,10000,internal,1.309826822298592,1.058882014142478
chipseq_20000.dot,20000,internal,1.139950087804318,0.4140106759051028
chipseq_20000.dot,20000,internal,1.123913363858667,0.9913007265214584
chipseq_8000.dot,8000,internal,1.075456596981194,0.526447202478373
atacseq_25000.dot,25000,internal,1.2325537461466027,0.9236082424052579
chipseq_4000.dot,4000,internal,1.0757136428642737,1.0508782889650259
eager_15000.dot,15000,internal,0.9873542285021554,0.6433039104030165
chipseq_15000.dot,15000,internal,1.1396631702115287,1.0585706092262028
